"Estimates","se","Label","Country"
0.478455858895869,0.0821113131111486,"No. Characters","MCO"
0.661917921067841,0.0574343580419724,"Species","MCO"
0.0563228282582438,0.0115789183495639,"Intervention","MDA"
0.0870748298175649,0.0203861389751738,"Relation to AV","MDA"
0.343216253717383,0.0225113257198265,"Law","MDA"
0.0715912198418728,0.0260236638605265,"Gender","MDA"
0.165014275736853,0.0277410179982679,"Fitness","MDA"
0.366351694587463,0.0376087934571965,"Social Status","MDA"
0.458634564016628,0.0260037330923326,"Age","MDA"
0.46369161754709,0.0241639478414071,"No. Characters","MDA"
0.604004216616997,0.0253824881277886,"Species","MDA"
0.106559159517843,0.0322103491740681,"Intervention","MDG"
0.0661327209495728,0.0503077318645158,"Relation to AV","MDG"
0.282186566773792,0.0678278779856928,"Law","MDG"
0.306927530856131,0.0672540384490288,"Gender","MDG"
0.137921543831105,0.0739707245756686,"Fitness","MDG"
0.302398963363224,0.108599809497779,"Social Status","MDG"
0.350402242346375,0.077910353996532,"Age","MDG"
0.413846978193848,0.0646240100241141,"No. Characters","MDG"
0.527098872380639,0.0714187562432371,"Species","MDG"
0.0644568203852321,0.0319294441978705,"Intervention","MDV"
0.03570588654504,0.0647607881852044,"Relation to AV","MDV"
0.24702380952381,0.0724332817501305,"Law","MDV"
0.180934771415733,0.0672175696494162,"Gender","MDV"
0.0850426567632433,0.0790918278258539,"Fitness","MDV"
0.377225166719621,0.103057857595481,"Social Status","MDV"
0.532020064336444,0.0629728638951158,"Age","MDV"
0.543061547587352,0.0653916217826823,"No. Characters","MDV"
0.68279937783514,0.0567408849456083,"Species","MDV"
0.0321978146632613,0.00197282180161623,"Intervention","MEX"
0.0971792559723049,0.00387626818700694,"Relation to AV","MEX"
0.355495098476341,0.00419691570768292,"Law","MEX"
0.140133884657357,0.00480851305218569,"Gender","MEX"
0.177301488546248,0.00500518445863284,"Fitness","MEX"
0.391477557380649,0.00688932384059684,"Social Status","MEX"
0.504316903514704,0.00452002573752993,"Age","MEX"
0.49615920655581,0.00436999684104641,"No. Characters","MEX"
0.470217985666545,0.00552857444222606,"Species","MEX"
0.0512440810465569,0.00704951012815717,"Intervention","MKD"
0.120976717168898,0.0111346544928584,"Relation to AV","MKD"
0.327348514495358,0.0163461493477,"Law","MKD"
0.0693280146049127,0.0166929572296927,"Gender","MKD"
0.142490973767932,0.0144398240800704,"Fitness","MKD"
0.277553046626554,0.0208747940797868,"Social Status","MKD"
0.485092710002757,0.0153309815967119,"Age","MKD"
0.432088126103509,0.0132209131349363,"No. Characters","MKD"
0.609458244071355,0.0171646694862549,"Species","MKD"
0.0471095155012236,0.0115860135114051,"Intervention","MLT"
0.102389679214426,0.0222657713326588,"Relation to AV","MLT"
0.348427808027973,0.0226812930569919,"Law","MLT"
0.132061661656598,0.0270292383560707,"Gender","MLT"
0.23619523098306,0.0275863972132751,"Fitness","MLT"
0.415570336328957,0.0378817162783167,"Social Status","MLT"
0.5158728467034,0.0248361998654896,"Age","MLT"
0.543253693388732,0.0231344257900763,"No. Characters","MLT"
0.610462461275106,0.025491454974753,"Species","MLT"
0.109743116290263,0.0261568886456236,"Intervention","MMR"
0.0933913787399729,0.0390484058316988,"Relation to AV","MMR"
0.347551489890976,0.0480750205657495,"Law","MMR"
0.0798922011104026,0.0431361935280551,"Gender","MMR"
0.0525841413962436,0.0491179201141754,"Fitness","MMR"
0.289381014299626,0.0850707260324712,"Social Status","MMR"
0.518011011425393,0.0593602574453038,"Age","MMR"
0.574038435949065,0.0500358278177477,"No. Characters","MMR"
0.431170246140152,0.0545108575808458,"Species","MMR"
0.062521594088566,0.0185035833459149,"Intervention","MNE"
0.14302641040164,0.0370891363235249,"Relation to AV","MNE"
0.416443114377886,0.0370189111813814,"Law","MNE"
0.148609190415993,0.0415400961601168,"Gender","MNE"
0.147656323536789,0.0457823567213764,"Fitness","MNE"
0.352790018665846,0.0612461043728877,"Social Status","MNE"
0.504952098855823,0.0391809016045562,"Age","MNE"
0.47191568563391,0.0364078413652423,"No. Characters","MNE"
0.601084575018812,0.04168374715041,"Species","MNE"
0.0443563384109304,0.0186473658056967,"Intervention","MNG"
0.0857794087252472,0.0365324947132982,"Relation to AV","MNG"
0.364862545628741,0.0379776596972773,"Law","MNG"
0.146264538535425,0.0435065083691016,"Gender","MNG"
0.24623483457278,0.0429931051142185,"Fitness","MNG"
0.494664871519266,0.0575329466955999,"Social Status","MNG"
0.583806682342276,0.0388952168578144,"Age","MNG"
0.514191471817715,0.0377766857724132,"No. Characters","MNG"
0.664095697325415,0.0385068611146631,"Species","MNG"
0.102548160593905,0.0593562099280949,"Intervention","MNP"
0.0145448526977822,0.151509517511772,"Relation to AV","MNP"
0.220382157390031,0.17390021181439,"Law","MNP"
0.0678274637313414,0.164064401906716,"Gender","MNP"
0.176249877087511,0.163537584987884,"Fitness","MNP"
0.455651275256182,0.243784994839104,"Social Status","MNP"
0.613819178365147,0.105033705103918,"Age","MNP"
0.712062762749307,0.100245488728329,"No. Characters","MNP"
0.568725070250275,0.158509993987733,"Species","MNP"
0.102308546141807,0.0482206383783253,"Intervention","MOZ"
0.0800601503759398,0.0804606008464879,"Relation to AV","MOZ"
0.271933194112693,0.0913093729828027,"Law","MOZ"
0.131025077620391,0.119766131168212,"Gender","MOZ"
0.110698697156554,0.0905920886350293,"Fitness","MOZ"
0.241362360236819,0.162038550821676,"Social Status","MOZ"
0.486189118965252,0.0907821008563377,"Age","MOZ"
0.563437077843525,0.0740216590639372,"No. Characters","MOZ"
0.707401410416971,0.0717266971004662,"Species","MOZ"
-0.1864732167058,0.137387157234432,"Intervention","MRT"
-0.250317602220863,0.188944480843434,"Relation to AV","MRT"
0.521116138763197,0.125539951807294,"Law","MRT"
-0.0145691955887117,0.24036630662201,"Gender","MRT"
0.425385743364762,0.201774178473523,"Fitness","MRT"
0.307537995095982,0.249854380550871,"Social Status","MRT"
0.178092558584309,0.275550127100436,"Age","MRT"
0.280245577520942,0.248015700024307,"No. Characters","MRT"
0.183273335987729,0.319940380980529,"Species","MRT"
0.0218730038211078,0.0269386161658552,"Intervention","MTQ"
0.0670094514874425,0.0455540656783215,"Relation to AV","MTQ"
0.316512342457408,0.0663322632959649,"Law","MTQ"
0.0911598397506707,0.0668293788817098,"Gender","MTQ"
0.126084448588328,0.0669819692111258,"Fitness","MTQ"
0.443517069653563,0.0962272540530711,"Social Status","MTQ"
0.580171279221064,0.056090908496495,"Age","MTQ"
0.53914172158413,0.0543822939638952,"No. Characters","MTQ"
0.733699623340424,0.0508019196438404,"Species","MTQ"
0.0390434196955872,0.0183853317443491,"Intervention","MUS"
0.0601131756120178,0.0370581437738023,"Relation to AV","MUS"
0.311906154033358,0.0371640588476146,"Law","MUS"
0.135653217646274,0.0382623448236575,"Gender","MUS"
0.104801546311642,0.0464499033424787,"Fitness","MUS"
0.329223368607996,0.0628725110356898,"Social Status","MUS"
0.478793622697345,0.0411936391427883,"Age","MUS"
0.440450992244481,0.0408384520718927,"No. Characters","MUS"
0.535851296957852,0.0517823292866789,"Species","MUS"
0.0234189950122293,0.0600620012496025,"Intervention","MWI"
0.132586610492322,0.112797025558849,"Relation to AV","MWI"
0.59658188585608,0.103260832797542,"Law","MWI"
0.285994550938269,0.135548033189486,"Gender","MWI"
0.0202585194254756,0.127075955835005,"Fitness","MWI"
0.579248439815165,0.156958336258444,"Social Status","MWI"
0.519022848620934,0.161073819896301,"Age","MWI"
0.513379015659609,0.11372432448941,"No. Characters","MWI"
0.75285958329848,0.117894612697583,"Species","MWI"
0.0502098768074143,0.00429773297607075,"Intervention","MYS"
0.125448067978814,0.00819828368910647,"Relation to AV","MYS"
0.391481778780765,0.00845358789298651,"Law","MYS"
0.0994583257816167,0.00965407534945058,"Gender","MYS"
0.146604760978309,0.0104938384320752,"Fitness","MYS"
0.34889339523676,0.0142115740901463,"Social Status","MYS"
0.389846978357835,0.00954946406807143,"Age","MYS"
0.440654413039261,0.00905710764895048,"No. Characters","MYS"
0.532676551587988,0.00988638679353526,"Species","MYS"
-0.0196908775410125,0.0614165705736727,"Intervention","MYT"
0.16519006772009,0.0919747455773274,"Relation to AV","MYT"
0.325798052573385,0.118496137214812,"Law","MYT"
0.569350572792894,0.116918928817765,"Gender","MYT"
0.100358645118211,0.146183672123687,"Fitness","MYT"
0.326518711206239,0.202908401442593,"Social Status","MYT"
0.67274628856928,0.0907783762970533,"Age","MYT"
0.579200572069332,0.0983973197336278,"No. Characters","MYT"
0.743025383132466,0.101252718498779,"Species","MYT"
0.0108707537062252,0.0331254239145862,"Intervention","NAM"
0.131386913045719,0.0706734663637274,"Relation to AV","NAM"
0.344678254589997,0.0778958475091952,"Law","NAM"
0.295860330121528,0.0877953279735791,"Gender","NAM"
0.285919328552586,0.085583707357215,"Fitness","NAM"
0.49026717332539,0.108226412429012,"Social Status","NAM"
0.59464641642861,0.0712217930445561,"Age","NAM"
0.435090643834222,0.0828818405732469,"No. Characters","NAM"
0.669664055415453,0.0736113325418258,"Species","NAM"
0.0714004305082194,0.0228275874275668,"Intervention","NCL"
0.169885356553455,0.0408240580609714,"Relation to AV","NCL"
0.397682091493957,0.0426733384315509,"Law","NCL"
0.263961837809762,0.0510402361506357,"Gender","NCL"
0.123144010230194,0.0539054771650304,"Fitness","NCL"
0.407522979715144,0.0684574445913845,"Social Status","NCL"
0.505162568531851,0.0447018797674438,"Age","NCL"
0.526819434124026,0.0468890691253783,"No. Characters","NCL"
0.650627659094445,0.0426238678038026,"Species","NCL"
0.0446599877900386,0.0259376169305525,"Intervention","NGA"
0.164516914644297,0.0468048818826784,"Relation to AV","NGA"
0.310949280959211,0.0470790702320158,"Law","NGA"
0.0647887002651831,0.0653253024415699,"Gender","NGA"
0.0309753406613312,0.0637081345832961,"Fitness","NGA"
0.474567599428977,0.0887014925855211,"Social Status","NGA"
0.521255144384944,0.0551417708935319,"Age","NGA"
0.475489901151954,0.0560145768645893,"No. Characters","NGA"
0.717156702308793,0.0489028473416163,"Species","NGA"
0.0560109696488726,0.0223585922638699,"Intervention","NIC"
0.0662341870640487,0.0396523750580478,"Relation to AV","NIC"
0.265856493357088,0.0456005204316394,"Law","NIC"
0.168748580131923,0.0465097236062078,"Gender","NIC"
0.226354966897859,0.0516402757171045,"Fitness","NIC"
0.370284653084229,0.0796980993170673,"Social Status","NIC"
0.523237849832337,0.0461103730774322,"Age","NIC"
0.527763377735983,0.0461716225705866,"No. Characters","NIC"
0.476141253453983,0.0513842461394552,"Species","NIC"
0.0761861484156766,0.00168114759473497,"Intervention","NLD"
0.139220947871274,0.00310860141390145,"Relation to AV","NLD"
0.387003360000109,0.00337664835034285,"Law","NLD"
0.0841209919657409,0.00369895477246871,"Gender","NLD"
0.16417956979569,0.00387544653160605,"Fitness","NLD"
0.326325150856517,0.00551994194531945,"Social Status","NLD"
0.469195693944903,0.00356522293534113,"Age","NLD"
0.493441687001384,0.00340922075422455,"No. Characters","NLD"
0.63661811182816,0.0035989176034877,"Species","NLD"
0.0768318101476584,0.00268052063628319,"Intervention","NOR"
0.163828729993591,0.00520348397777782,"Relation to AV","NOR"
0.359091466627445,0.0051994077651626,"Law","NOR"
0.0908367650783849,0.00598263819334277,"Gender","NOR"
0.141135289931644,0.00611494284727022,"Fitness","NOR"
0.296307456165489,0.00877612921966511,"Social Status","NOR"
0.495217411500346,0.00561603617044242,"Age","NOR"
0.528083063291246,0.00551992054815072,"No. Characters","NOR"
0.669254896890624,0.00560568815468597,"Species","NOR"
0.0112385911640662,0.021864439572995,"Intervention","NPL"
0.155649756241022,0.0472713586450276,"Relation to AV","NPL"
0.254841534614309,0.0445272025865612,"Law","NPL"
0.0841100549088222,0.0529388464743947,"Gender","NPL"
0.153845935013238,0.0538899115022918,"Fitness","NPL"
0.37407458411398,0.0677082810808343,"Social Status","NPL"
0.460135659366126,0.0435584296667084,"Age","NPL"
0.505759207866972,0.0432931645220267,"No. Characters","NPL"
0.564776975364584,0.0483845153563046,"Species","NPL"
0.0866310224553245,0.00278872957834524,"Intervention","NZL"
0.127345056314389,0.00532079039007695,"Relation to AV","NZL"
0.339942905452744,0.00524896885398788,"Law","NZL"
0.104024076910615,0.00617067918580497,"Gender","NZL"
0.183998681666005,0.00639796070218011,"Fitness","NZL"
0.348527326549348,0.00887874854214194,"Social Status","NZL"
0.487232474052059,0.00598338530780541,"Age","NZL"
0.521371958673305,0.00561318455660057,"No. Characters","NZL"
0.602983223702629,0.00715433034392961,"Species","NZL"
0.0236477835547286,0.0210885207657869,"Intervention","OMN"
0.0508577350440655,0.0410967850267956,"Relation to AV","OMN"
0.359112306922425,0.0396170563825735,"Law","OMN"
0.165795230400165,0.0467591343727799,"Gender","OMN"
0.0603877087581271,0.0529216643404847,"Fitness","OMN"
0.212989572158473,0.0673301139402646,"Social Status","OMN"
0.382154058385791,0.0460260103699725,"Age","OMN"
0.487928153498833,0.0410406679901631,"No. Characters","OMN"
0.605036460658888,0.0476143988831246,"Species","OMN"
0.0418874314926071,0.0088796370448352,"Intervention","PAK"
0.147150993082479,0.0168040738768642,"Relation to AV","PAK"
0.291895061270103,0.0184381811036173,"Law","PAK"
0.082228292439853,0.0199656070588134,"Gender","PAK"
0.115148491783667,0.0212584627380501,"Fitness","PAK"
0.236209880384469,0.0286648295773885,"Social Status","PAK"
0.395681199482911,0.0196076108547253,"Age","PAK"
0.506610719785438,0.0185033774483203,"No. Characters","PAK"
0.604226105930024,0.01963113259308,"Species","PAK"
0.0345118592423152,0.013612951573184,"Intervention","PAN"
0.11109439213988,0.0225001934344543,"Relation to AV","PAN"
0.391035859387541,0.0312264113948689,"Law","PAN"
0.20288991919488,0.0308407428936251,"Gender","PAN"
0.134399756354914,0.0338569003868088,"Fitness","PAN"
0.372064236711309,0.041925986436891,"Social Status","PAN"
0.470355663152854,0.0303794189616134,"Age","PAN"
0.442290095770718,0.025842376682811,"No. Characters","PAN"
0.495672198408135,0.0384707189556364,"Species","PAN"
0.0279111796605893,0.00521613457063493,"Intervention","PER"
0.121126281067051,0.00928069431994647,"Relation to AV","PER"
0.346947971832647,0.0108934660603219,"Law","PER"
0.146602935297838,0.0130978579754273,"Gender","PER"
0.182159608842331,0.0133944091505019,"Fitness","PER"
0.410714023138961,0.0185703661084065,"Social Status","PER"
0.509385865139456,0.0119156931116484,"Age","PER"
0.488219802882708,0.0115339147681093,"No. Characters","PER"
0.374001047809123,0.0143466044971098,"Species","PER"
0.0392696467871378,0.00336072014160674,"Intervention","PHL"
0.101899149653221,0.0063574884957328,"Relation to AV","PHL"
0.388641711828102,0.00689392382698065,"Law","PHL"
0.155140504941205,0.00815352785403063,"Gender","PHL"
0.119675979621605,0.00865849954913184,"Fitness","PHL"
0.393153939575624,0.0116223194263792,"Social Status","PHL"
0.401853307554352,0.00827839196089804,"Age","PHL"
0.454950085272101,0.00734311869373304,"No. Characters","PHL"
0.506405685977358,0.00838976204065136,"Species","PHL"
0.1783102970147,0.0902090466008927,"Intervention","PNG"
0.181142214974355,0.171256374795809,"Relation to AV","PNG"
0.404529919654635,0.213864949575998,"Law","PNG"
0.0616579273347851,0.232674405461725,"Gender","PNG"
0.105643485125916,0.204166161855539,"Fitness","PNG"
0.250324306431556,0.235288946333515,"Social Status","PNG"
0.139612503742339,0.228803167170122,"Age","PNG"
0.641945010649765,0.117457832406368,"No. Characters","PNG"
0.894957204574611,0.110005759984773,"Species","PNG"
0.0554841780208227,0.00126425985305991,"Intervention","POL"
-0.00636813538463749,0.00285151143884501,"Relation to AV","POL"
0.373425712153817,0.00245026471238227,"Law","POL"
0.0871440907203769,0.00295028369439476,"Gender","POL"
0.152242478126467,0.00307261694128578,"Fitness","POL"
0.354154281717229,0.00441148041982467,"Social Status","POL"
0.467292833495137,0.00284093656893507,"Age","POL"
0.475383279630794,0.00257528590835995,"No. Characters","POL"
0.626939295742368,0.00277628877897013,"Species","POL"
0.0351129446139105,0.0107951011449478,"Intervention","PRI"
0.130501229346153,0.0198742481422285,"Relation to AV","PRI"
0.364826526696086,0.0218303451480235,"Law","PRI"
0.112565176442338,0.0248190759534028,"Gender","PRI"
0.203374700491754,0.0259174712129962,"Fitness","PRI"
0.377170402610041,0.0348916788199962,"Social Status","PRI"
0.522895892558759,0.0224581080644258,"Age","PRI"
0.474553286589695,0.0225385203075992,"No. Characters","PRI"
0.499901211485373,0.0255352097136387,"Species","PRI"
0.13175273249934,0.0956649266505552,"Intervention","PRK"
0.214574067738625,0.196628318311496,"Relation to AV","PRK"
0.241548054408166,0.208760667426945,"Law","PRK"
0.157131339219654,0.294161590106786,"Gender","PRK"
-0.0956118093664561,0.250299583584836,"Fitness","PRK"
0.550720484434671,0.463562046287269,"Social Status","PRK"
0.617641396701625,0.261837334522514,"Age","PRK"
0.534682968188855,0.190336838420932,"No. Characters","PRK"
0.589694876967195,0.20177886086707,"Species","PRK"
0.0530990318912303,0.00236767644952797,"Intervention","PRT"
0.11353606210769,0.00493262864528543,"Relation to AV","PRT"
0.40862961334019,0.00447909751777261,"Law","PRT"
0.123591200272373,0.00530632597207342,"Gender","PRT"
0.139749579160955,0.00573353590439177,"Fitness","PRT"
0.319109149073275,0.00796155038845436,"Social Status","PRT"
0.496614156080069,0.00522138055081415,"Age","PRT"
0.50183761059115,0.00490905871498382,"No. Characters","PRT"
0.53971953257352,0.00606637603150994,"Species","PRT"
0.0434205297526785,0.0121648683582605,"Intervention","PRY"
0.0545532962055912,0.0251148486088235,"Relation to AV","PRY"
0.330184767269934,0.0250601185963654,"Law","PRY"
0.133326555934655,0.0302443263353892,"Gender","PRY"
0.212940559540671,0.0309189503352523,"Fitness","PRY"
0.363086705293796,0.0427414474569064,"Social Status","PRY"
0.487435202910432,0.0291377463614168,"Age","PRY"
0.478996774365117,0.026072854483062,"No. Characters","PRY"
0.437782242009054,0.030250388347137,"Species","PRY"
0.0577497521989351,0.0146934460478807,"Intervention","PSE"
0.208764598852375,0.0292749848738754,"Relation to AV","PSE"
0.275641487015184,0.0316794398219957,"Law","PSE"
0.08365562150943,0.0336158296029935,"Gender","PSE"
0.0531941795915225,0.0352909799021974,"Fitness","PSE"
0.297209764401819,0.0519216634973729,"Social Status","PSE"
0.366315135941124,0.0346648931271311,"Age","PSE"
0.452330241908204,0.0321282075262449,"No. Characters","PSE"
0.634352388648268,0.0306647790691088,"Species","PSE"
-0.00208883838713768,0.0266214576504462,"Intervention","PYF"
0.063752153513126,0.0503650087221202,"Relation to AV","PYF"
0.376766982175121,0.0469646184795891,"Law","PYF"
0.167161134158188,0.0623634199964151,"Gender","PYF"
0.17543736022075,0.0705165968256317,"Fitness","PYF"
0.443781168783833,0.0683677387696022,"Social Status","PYF"
0.536583698179527,0.0571782162085353,"Age","PYF"
0.488770345358147,0.0608436707578255,"No. Characters","PYF"
0.631792669394062,0.0687324815143481,"Species","PYF"
0.0436387740185228,0.0122101183705778,"Intervention","QAT"
0.100652779980102,0.0256907677924683,"Relation to AV","QAT"
0.325097796994029,0.0244989362165567,"Law","QAT"
0.104595977941615,0.0282053553416356,"Gender","QAT"
0.211942288614816,0.0293422599061234,"Fitness","QAT"
0.310809282467654,0.0398695513760421,"Social Status","QAT"
0.428632841686571,0.0367392804515992,"Age","QAT"
0.487263313669258,0.024601227297887,"No. Characters","QAT"
0.572215105041567,0.0363052427539691,"Species","QAT"
0.0181142090380648,0.0122158267566423,"Intervention","REU"
0.0822076321982942,0.0214922949536648,"Relation to AV","REU"
0.44266293024584,0.0232418513987075,"Law","REU"
0.309531431201127,0.0293408355424028,"Gender","REU"
0.180173541274044,0.0320646733609914,"Fitness","REU"
0.38377666386889,0.0421693799485265,"Social Status","REU"
0.597878314411352,0.0264841705782653,"Age","REU"
0.55766897318997,0.0244899785178921,"No. Characters","REU"
0.626815171230817,0.0282002451611159,"Species","REU"
0.0581510201553655,0.00251570617253029,"Intervention","ROU"
0.0630465863559266,0.00474728618678574,"Relation to AV","ROU"
0.386434218310344,0.00489514017959307,"Law","ROU"
0.0806362849894181,0.00590227598025341,"Gender","ROU"
0.192483379203627,0.00608268180927618,"Fitness","ROU"
0.351250597691889,0.00840914873549961,"Social Status","ROU"
0.498843255332994,0.00539409818084345,"Age","ROU"
0.480407776059487,0.00525870016320046,"No. Characters","ROU"
0.602729935107332,0.00559824364794433,"Species","ROU"
0.0677809316532256,0.00110039022142545,"Intervention","RUS"
0.044768685162278,0.00235218304380755,"Relation to AV","RUS"
0.38525267853184,0.00223522454720684,"Law","RUS"
0.0371613472832798,0.00255019368159091,"Gender","RUS"
0.156272962326073,0.0025155822600301,"Fitness","RUS"
0.340724896676066,0.00348793515755953,"Social Status","RUS"
0.449177026762621,0.00241317535521665,"Age","RUS"
0.455030834293989,0.00236140631586794,"No. Characters","RUS"
0.605935426277444,0.00239110335270698,"Species","RUS"
0.0495064726785723,0.0343238356365787,"Intervention","RWA"
0.250516297117076,0.0754468683884743,"Relation to AV","RWA"
0.423270736049988,0.078608407384806,"Law","RWA"
0.30023587731723,0.090528681616634,"Gender","RWA"
0.170318715692159,0.0897648975337746,"Fitness","RWA"
0.312999180786688,0.169878217280144,"Social Status","RWA"
0.532025267153283,0.103054239752125,"Age","RWA"
0.492112519936273,0.0874560357181825,"No. Characters","RWA"
0.813354439514937,0.0583147119828655,"Species","RWA"
0.0268053342961089,0.00480970575848864,"Intervention","SAU"
0.124194525568315,0.00910238664419625,"Relation to AV","SAU"
0.372727269717739,0.0100722981060394,"Law","SAU"
0.049157884919098,0.0118689225749308,"Gender","SAU"
0.082293659971409,0.0127403780942441,"Fitness","SAU"
0.351028167542756,0.0169689485156105,"Social Status","SAU"
0.37316500641084,0.0118406966571262,"Age","SAU"
0.459583997199199,0.0108686163193783,"No. Characters","SAU"
0.609155035322481,0.0113734771743053,"Species","SAU"
0.0800001451971563,0.0473280272816441,"Intervention","SDN"
0.137123678135153,0.0927301413100383,"Relation to AV","SDN"
0.451179979253112,0.0941426539059988,"Law","SDN"
0.146805313301955,0.0881787704124328,"Gender","SDN"
0.267194891710728,0.122049343353394,"Fitness","SDN"
0.115758606517929,0.152824058356101,"Social Status","SDN"
0.299185516259683,0.0956886139771494,"Age","SDN"
0.46396744925135,0.0921785370688754,"No. Characters","SDN"
0.698306600392615,0.0813469875428187,"Species","SDN"
0.124078258832079,0.0379194884002839,"Intervention","SEN"
0.0919664061148419,0.0600769792513393,"Relation to AV","SEN"
0.290988817526815,0.0629458242830312,"Law","SEN"
0.226286776030739,0.0764152221773756,"Gender","SEN"
0.103185285214251,0.0768756105465895,"Fitness","SEN"
0.364584139123296,0.100678214662285,"Social Status","SEN"
0.443562120875749,0.0784247918598478,"Age","SEN"
0.494066775960339,0.084901274983346,"No. Characters","SEN"
0.695239868102221,0.0633862952816776,"Species","SEN"
0.0719436867437316,0.00247659231554163,"Intervention","SGP"
0.154906010079115,0.0044107169679717,"Relation to AV","SGP"
0.382144226927177,0.00461161525555305,"Law","SGP"
0.0990680630528155,0.00523119118999001,"Gender","SGP"
0.172863750861002,0.00546250857490242,"Fitness","SGP"
0.349976282478263,0.00766966519518207,"Social Status","SGP"
0.418219863073062,0.00504919138749026,"Age","SGP"
0.514391946703959,0.00508135007553075,"No. Characters","SGP"
0.621888728662811,0.00489700455005594,"Species","SGP"
0.024162726684527,0.0138209836480288,"Intervention","SLV"
0.0643298520481221,0.02601819346292,"Relation to AV","SLV"
0.394308774418918,0.0284227076989769,"Law","SLV"
0.139858186258173,0.0336483512498666,"Gender","SLV"
0.163592491931231,0.0369140211211855,"Fitness","SLV"
0.435995494285148,0.0447880419611913,"Social Status","SLV"
0.44906241654821,0.0319401845663514,"Age","SLV"
0.501014385743623,0.0307552624197666,"No. Characters","SLV"
0.458056208589497,0.0357288125634892,"Species","SLV"
0.0210485281860815,0.0504810981447342,"Intervention","SMR"
0.00894589810845968,0.0903654088890887,"Relation to AV","SMR"
0.231110493187391,0.0746224762860183,"Law","SMR"
0.127016310142678,0.111694058343503,"Gender","SMR"
0.0862563012290896,0.114809643509685,"Fitness","SMR"
0.362428831479229,0.164945115527676,"Social Status","SMR"
0.517363743957503,0.104582435872864,"Age","SMR"
0.428817274481131,0.10507517176651,"No. Characters","SMR"
0.749626414793558,0.0812484250301398,"Species","SMR"
0.134502729821455,0.0769750530343483,"Intervention","SOM"
0.123787878787879,0.1105865308135,"Relation to AV","SOM"
0.462500829627663,0.122743444692315,"Law","SOM"
0.0668898402041555,0.148004924281265,"Gender","SOM"
0.146043356942636,0.207053630071352,"Fitness","SOM"
0.130951473791098,0.278554974016499,"Social Status","SOM"
0.558584557314897,0.155069027325665,"Age","SOM"
0.413854574495547,0.16680582195039,"No. Characters","SOM"
0.906989376123319,0.0890082525401816,"Species","SOM"
-0.0605909784024406,0.0723356319246434,"Intervention","SPM"
-0.265057403591404,0.169660061264025,"Relation to AV","SPM"
0.422132576323522,0.120341804985588,"Law","SPM"
0.56726870120993,0.230178000730524,"Gender","SPM"
0.288682675837387,0.230986644914843,"Fitness","SPM"
0.740557331292486,0.252466130240041,"Social Status","SPM"
0.670612288126453,0.163653527589951,"Age","SPM"
0.518383519735657,0.181964391706453,"No. Characters","SPM"
0.725847383071765,0.17797094458271,"Species","SPM"
0.0414182632064046,0.005291852908034,"Intervention","SRB"
0.040236572079987,0.00991123780920512,"Relation to AV","SRB"
0.381857697206485,0.0106116381468158,"Law","SRB"
0.0798992147164743,0.0121697300438946,"Gender","SRB"
0.20844724842638,0.012864715395369,"Fitness","SRB"
0.346320845360262,0.0181773366364169,"Social Status","SRB"
0.519511174061131,0.0120405108623491,"Age","SRB"
0.511716552556157,0.0104599573165378,"No. Characters","SRB"
0.554488759707382,0.0166588338155451,"Species","SRB"
0.0325187198100405,0.0357339302660332,"Intervention","SUR"
0.0418021628979807,0.0976368371917523,"Relation to AV","SUR"
0.38872525281299,0.0873331790690186,"Law","SUR"
0.111320280114538,0.132191932495885,"Gender","SUR"
0.288554668438265,0.0958916378261303,"Fitness","SUR"
0.397536935442382,0.135220695162137,"Social Status","SUR"
0.602504102991597,0.0997505781510649,"Age","SUR"
0.34059823294273,0.102770888329584,"No. Characters","SUR"
0.35695912239027,0.128008384034366,"Species","SUR"
0.0435496833492499,0.0025669180149533,"Intervention","SVK"
0.0355156710712353,0.00487815520158351,"Relation to AV","SVK"
0.370937361816086,0.00491522027325308,"Law","SVK"
0.142553267836657,0.00598657757769568,"Gender","SVK"
0.176132733730075,0.006248715201856,"Fitness","SVK"
0.394730903412748,0.008623126847073,"Social Status","SVK"
0.526173335051716,0.00560403014719344,"Age","SVK"
0.529658354174322,0.00526781581795314,"No. Characters","SVK"
0.658453081627653,0.00595444916245983,"Species","SVK"
0.0758682686203793,0.00672876268561581,"Intervention","SVN"
0.047789854941518,0.0122332957855932,"Relation to AV","SVN"
0.365322342496444,0.01208920620002,"Law","SVN"
0.0894696274522806,0.0143864573010087,"Gender","SVN"
0.154750022159696,0.014897444714677,"Fitness","SVN"
0.34413866830849,0.021870222591023,"Social Status","SVN"
0.469298386170776,0.0137122407034675,"Age","SVN"
0.478563719031233,0.0137801361142409,"No. Characters","SVN"
0.576186383323365,0.0145266050559795,"Species","SVN"
0.0712873265873939,0.0018130118935468,"Intervention","SWE"
0.117834673840705,0.00391589389921151,"Relation to AV","SWE"
0.329187469212435,0.00615722774407354,"Law","SWE"
0.0987432279884686,0.00485788805693366,"Gender","SWE"
0.144183668928885,0.00389145425956829,"Fitness","SWE"
0.309576210205214,0.00602306115661876,"Social Status","SWE"
0.48894930978061,0.00400873618453217,"Age","SWE"
0.50477226523639,0.00392944262759342,"No. Characters","SWE"
0.576764406879833,0.00637880178946275,"Species","SWE"
0.108698134535837,0.0468121212129955,"Intervention","SXM"
